id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
12,COMP_M,8,8_37,8_(35-37),49,51,153,153,8_35,5.9183918391839185,516.7749922754775,522.6933841146614,516.7749922754775,516.7749922754775
12,COMP_M,8,8_38,8_(36-38),50,52,153,153,8_36,2.6967696769676968,520.4120559818482,523.1088256588159,520.4120559818482,520.4120559818482
22,COMP_M,5,5_19,M.USER.APP.5,8,33,187,153,None,2.645964596459646,550.1115810555556,552.7575456520152,200.0,550.1115810555556
22,COMP_M,5,5_24,5_(19-24),33,38,153,153,5_19,2.088008800880088,552.7575456520152,554.8455544528953,552.7575456520152,552.7575456520152
22,COMP_M,5,5_25,5_(19-25),33,39,153,153,5_19,3.326632663266327,552.7575456520152,556.0841783152815,552.7575456520152,552.7575456520152
22,COMP_M,5,5_20,5_(19-20),33,34,153,153,5_19,5.9812981298129815,552.7575456520152,558.7388437818282,552.7575456520152,552.7575456520152
22,COMP_M,5,5_22,5_(19-22),33,36,153,153,5_19,3.670967096709671,552.7575456520152,556.4285127487249,552.7575456520152,552.7575456520152
22,COMP_M,5,5_26,5_(20-26),34,40,153,153,5_20,2.2708270827082706,558.7388437818282,561.0096708645365,558.7388437818282,558.7388437818282
22,COMP_M,5,5_21,5_(20-21),34,35,153,153,5_20,4.0832083208320835,558.7388437818282,562.8220521026603,558.7388437818282,558.7388437818282
22,COMP_M,5,5_23,5_(20-23),34,37,153,153,5_20,4.345234523452345,558.7388437818282,563.0840783052805,558.7388437818282,558.7388437818282
10,COMP_M,6,6_27,M.USER.APP.6,9,42,194,153,None,3.393939393939394,586.8807560555556,590.274695449495,100.0,586.8807560555556
10,COMP_M,6,6_28,6_(27-28),42,43,153,153,6_27,5.891989198919892,590.274695449495,596.1666846484148,590.274695449495,590.274695449495
10,COMP_M,6,6_29,6_(28-29),43,44,153,153,6_28,6.000300030003,596.1666846484148,602.1669846784179,596.1666846484148,596.1666846484148
10,COMP_M,6,6_30,6_(28-30),43,45,153,153,6_28,2.8644864486448647,596.1666846484148,599.0311710970597,596.1666846484148,596.1666846484148
10,COMP_M,6,6_31,6_(28-31),43,46,153,153,6_28,5.935193519351936,596.1666846484148,602.1018781677668,596.1666846484148,596.1666846484148
10,COMP_M,6,6_32,6_(29-32),44,41,153,153,6_29,4.658265826582658,602.1669846784179,606.8252505050006,602.1669846784179,602.1669846784179
8,COMP_M,4,4_11,M.USER.APP.4,7,25,169,153,None,3.3594359435943595,624.2048990555556,627.56433499915,100.0,624.2048990555556
8,COMP_M,4,4_16,4_(11-16),25,30,153,153,4_11,3.0558055805580557,627.56433499915,630.620140579708,627.56433499915,627.56433499915
8,COMP_M,4,4_12,4_(11-12),25,26,153,153,4_11,2.6193619361936196,627.56433499915,630.1836969353436,627.56433499915,627.56433499915
8,COMP_M,4,4_14,4_(11-14),25,28,153,153,4_11,4.254725472547254,627.56433499915,631.8190604716973,627.56433499915,627.56433499915
8,COMP_M,4,4_13,4_(12-13),26,27,153,153,4_12,5.972797279727973,630.1836969353436,636.1564942150716,630.1836969353436,630.1836969353436
8,COMP_M,4,4_18,4_(14-18),28,32,153,153,4_14,3.278027802780278,631.8190604716973,635.0970882744775,631.8190604716973,631.8190604716973
8,COMP_M,4,4_15,4_(14-15),28,29,153,153,4_14,2.0973097309730973,631.8190604716973,633.9163702026704,631.8190604716973,631.8190604716973
8,COMP_M,4,4_17,4_(15-17),29,31,153,153,4_15,4.658165816581658,633.9163702026704,638.574536019252,633.9163702026704,633.9163702026704
