id,type,src,dst,app,latency,message,ctime,size,buffer
154,LINK,74,153,7,37.450138333333335,M.USER.APP.7,3002.760863416667,4350415,313
324,LINK,7,74,8,10.442243714285715,M.USER.APP.8,3002.844612266666,3095706,313
223,LINK,112,100,1,12.51521575,M.USER.APP.1,3005.7890897500015,4121726,313
335,LINK,7,74,6,10.32964642857143,M.USER.APP.6,3006.481488612783,2307525,313
367,LINK,15,7,2,18.424161,M.USER.APP.2,3008.2763307,2969127,313
255,LINK,112,100,4,12.496553625,M.USER.APP.4,3009.5609150000005,3972429,313
324,LINK,74,153,8,37.031902,M.USER.APP.8,3013.2868559809517,3095706,313
369,LINK,7,74,2,10.424161,M.USER.APP.2,3015.7814762000003,2969127,313
344,LINK,109,3,3,32.39400428571429,M.USER.APP.3,3017.5819995000015,2758030,313
223,LINK,100,74,1,34.45796955555556,M.USER.APP.1,3018.3043055000016,4121726,313
335,LINK,74,153,6,36.769175,M.USER.APP.6,3023.616502409523,2307525,313
338,LINK,173,110,9,19.479237666666666,M.USER.APP.9,3023.8103936666657,4437713,313
367,LINK,7,74,2,10.424161,M.USER.APP.2,3026.7004917,2969127,313
383,LINK,190,109,3,54.551606,M.USER.APP.3,3028.6895075,2758030,313
255,LINK,100,74,4,34.441381,M.USER.APP.4,3030.800859125002,3972429,313
386,LINK,112,100,5,12.3732955,M.USER.APP.5,3032.995454666667,2986364,312
369,LINK,74,153,2,36.989709,M.USER.APP.2,3034.040663409523,2969127,312
258,LINK,185,112,7,55.08760375,M.USER.APP.7,3036.1508550000017,4350415,312
269,LINK,74,153,5,36.99545466666667,M.USER.APP.5,3037.092681638889,2986364,312
368,LINK,7,74,2,10.424161,M.USER.APP.2,3037.5835343999997,2969127,312
380,LINK,175,106,2,36.989709,M.USER.APP.2,3040.989709,2969127,312
338,LINK,110,4,9,12.4437713,M.USER.APP.9,3043.289631333332,4437713,312
367,LINK,74,153,2,36.989709,M.USER.APP.2,3044.464824409523,2969127,312
386,LINK,100,74,5,34.331818222222225,M.USER.APP.5,3045.368750166667,2986364,312
344,LINK,3,7,3,11.14515947368421,M.USER.APP.3,3049.976003785716,2758030,312
