id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
335,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,10148.005853782826,10153.897842981747,10148.005853782826,10148.005853782826
335,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,10153.897842981747,10159.89814301175,10153.897842981747,10153.897842981747
335,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,10153.897842981747,10156.762329430392,10153.897842981747,10153.897842981747
335,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,10153.897842981747,10159.833036501099,10153.897842981747,10153.897842981747
335,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,10159.89814301175,10164.556408838333,10159.89814301175,10159.89814301175
369,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,10181.601623388884,10186.173980624608,2900.0,10181.601623388884
369,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,10186.173980624608,10189.694932719818,10186.173980624608,10186.173980624608
269,COMP_M,5,5_19,M.USER.APP.5,8,32,187,153,None,2.645964596459646,10218.59707805555,10221.243042652011,2100.0,10218.59707805555
269,COMP_M,5,5_24,5_(19-24),32,37,153,153,5_19,2.088008800880088,10221.243042652011,10223.331051452891,10221.243042652011,10221.243042652011
269,COMP_M,5,5_25,5_(19-25),32,38,153,153,5_19,3.326632663266327,10221.243042652011,10224.569675315277,10221.243042652011,10221.243042652011
269,COMP_M,5,5_20,5_(19-20),32,33,153,153,5_19,5.9812981298129815,10221.243042652011,10227.224340781824,10221.243042652011,10221.243042652011
269,COMP_M,5,5_22,5_(19-22),32,35,153,153,5_19,3.670967096709671,10221.243042652011,10224.914009748722,10221.243042652011,10221.243042652011
269,COMP_M,5,5_26,5_(20-26),33,39,153,153,5_20,2.2708270827082706,10227.224340781824,10229.495167864532,10227.224340781824,10227.224340781824
269,COMP_M,5,5_21,5_(20-21),33,34,153,153,5_20,4.0832083208320835,10227.224340781824,10231.307549102656,10227.224340781824,10227.224340781824
269,COMP_M,5,5_23,5_(20-23),33,36,153,153,5_20,4.345234523452345,10227.224340781824,10231.569575305277,10227.224340781824,10227.224340781824
367,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,10255.586787055552,10260.159144291276,2900.0,10255.586787055552
367,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,10260.159144291276,10263.680096386486,10260.159144291276,10260.159144291276
368,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,10292.57649605555,10297.148853291274,2900.0,10292.57649605555
368,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,10297.148853291274,10300.669805386484,10297.148853291274,10297.148853291274
177,COMP_M,4,4_11,M.USER.APP.4,7,24,169,153,None,3.3594359435943595,10329.90063905555,10333.260074999143,1400.0,10329.90063905555
177,COMP_M,4,4_16,4_(11-16),24,29,153,153,4_11,3.0558055805580557,10333.260074999143,10336.315880579701,10333.260074999143,10333.260074999143
177,COMP_M,4,4_12,4_(11-12),24,25,153,153,4_11,2.6193619361936196,10333.260074999143,10335.879436935336,10333.260074999143,10333.260074999143
177,COMP_M,4,4_14,4_(11-14),24,27,153,153,4_11,4.254725472547254,10333.260074999143,10337.51480047169,10333.260074999143,10333.260074999143
177,COMP_M,4,4_13,4_(12-13),25,26,153,153,4_12,5.972797279727973,10335.879436935336,10341.852234215065,10335.879436935336,10335.879436935336
177,COMP_M,4,4_18,4_(14-18),27,31,153,153,4_14,3.278027802780278,10337.51480047169,10340.79282827447,10337.51480047169,10337.51480047169
177,COMP_M,4,4_15,4_(14-15),27,28,153,153,4_14,2.0973097309730973,10337.51480047169,10339.612110202663,10337.51480047169,10337.51480047169
177,COMP_M,4,4_17,4_(15-17),28,30,153,153,4_15,4.658165816581658,10339.612110202663,10344.270276019244,10339.612110202663,10339.612110202663
338,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,10367.379876722216,10371.571695904135,2600.0,10367.379876722216
338,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,10371.571695904135,10374.131951929738,10371.571695904135,10371.571695904135
338,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,10371.571695904135,10376.716010335578,10371.571695904135,10371.571695904135
338,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,10374.131951929738,10376.325871321676,10374.131951929738,10374.131951929738
338,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,10376.716010335578,10382.11425015956,10376.716010335578,10376.716010335578
344,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,10404.299220055549,10406.360526186163,2700.0,10404.299220055549
344,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,10406.360526186163,10411.389829116457,10406.360526186163,10406.360526186163
158,COMP_M,1,1_5,M.USER.APP.1,1,18,196,153,None,4.342334233423342,10441.673128722216,10446.015462955638,1300.0,10441.673128722216
158,COMP_M,1,1_6,1_(5-6),18,19,153,153,1_5,3.645964596459646,10446.015462955638,10449.661427552099,10446.015462955638,10446.015462955638
348,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,10478.442303722215,10481.836243116155,2700.0,10478.442303722215
348,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,10481.836243116155,10487.728232315076,10481.836243116155,10481.836243116155
348,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,10487.728232315076,10493.728532345078,10487.728232315076,10487.728232315076
348,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,10487.728232315076,10490.59271876372,10487.728232315076,10487.728232315076
348,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,10487.728232315076,10493.663425834427,10487.728232315076,10487.728232315076
348,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,10493.728532345078,10498.386798171661,10493.728532345078,10493.728532345078
382,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,10515.432012722216,10520.00436995794,3000.0,10515.432012722216
382,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,10520.00436995794,10523.52532205315,10520.00436995794,10520.00436995794
183,COMP_M,0,0_0,M.USER.APP.0,0,13,169,153,None,3.874687468746875,10552.078597388881,10555.95328485763,1500.0,10552.078597388881
183,COMP_M,0,0_1,0_(0-1),13,14,153,153,0_0,5.017101710171017,10555.95328485763,10560.9703865678,10555.95328485763,10555.95328485763
183,COMP_M,0,0_3,0_(0-3),13,16,153,153,0_0,5.815981598159816,10555.95328485763,10561.769266455789,10555.95328485763,10555.95328485763
183,COMP_M,0,0_2,0_(1-2),14,15,153,153,0_1,3.855885588558856,10560.9703865678,10564.826272156359,10560.9703865678,10560.9703865678
183,COMP_M,0,0_4,0_(1-4),14,17,153,153,0_1,5.569056905690569,10560.9703865678,10566.539443473492,10560.9703865678,10560.9703865678
337,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,10589.110499388882,10592.769365275472,2600.0,10589.110499388882
337,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,10592.769365275472,10596.406428981842,10592.769365275472,10592.769365275472
337,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,10592.769365275472,10598.687757114656,10592.769365275472,10592.769365275472
337,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,10596.406428981842,10599.10319865881,10596.406428981842,10596.406428981842
380,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,10626.100208388882,10630.672565624605,3000.0,10626.100208388882
380,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,10630.672565624605,10634.193517719816,10630.672565624605,10630.672565624605
381,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,10663.089917388883,10667.662274624607,3000.0,10663.089917388883
381,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,10667.662274624607,10671.183226719817,10667.662274624607,10667.662274624607
282,COMP_M,5,5_19,M.USER.APP.5,8,32,187,153,None,2.645964596459646,10700.085372055548,10702.731336652008,2200.0,10700.085372055548
282,COMP_M,5,5_24,5_(19-24),32,37,153,153,5_19,2.088008800880088,10702.731336652008,10704.819345452888,10702.731336652008,10702.731336652008
282,COMP_M,5,5_25,5_(19-25),32,38,153,153,5_19,3.326632663266327,10702.731336652008,10706.057969315274,10702.731336652008,10702.731336652008
282,COMP_M,5,5_20,5_(19-20),32,33,153,153,5_19,5.9812981298129815,10702.731336652008,10708.712634781821,10702.731336652008,10702.731336652008
282,COMP_M,5,5_22,5_(19-22),32,35,153,153,5_19,3.670967096709671,10702.731336652008,10706.402303748719,10702.731336652008,10702.731336652008
282,COMP_M,5,5_26,5_(20-26),33,39,153,153,5_20,2.2708270827082706,10708.712634781821,10710.983461864529,10708.712634781821,10708.712634781821
282,COMP_M,5,5_21,5_(20-21),33,34,153,153,5_20,4.0832083208320835,10708.712634781821,10712.795843102653,10708.712634781821,10708.712634781821
282,COMP_M,5,5_23,5_(20-23),33,36,153,153,5_20,4.345234523452345,10708.712634781821,10713.057869305274,10708.712634781821,10708.712634781821
357,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,10737.00471538888,10739.066021519495,2800.0,10737.00471538888
357,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,10739.066021519495,10744.095324449789,10739.066021519495,10739.066021519495
351,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,10774.483953055547,10778.675772237466,2700.0,10774.483953055547
351,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,10778.675772237466,10781.236028263069,10778.675772237466,10778.675772237466
351,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,10778.675772237466,10783.82008666891,10778.675772237466,10778.675772237466
351,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,10781.236028263069,10783.429947655008,10781.236028263069,10781.236028263069
351,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,10783.82008666891,10789.218326492892,10783.82008666891,10783.82008666891
163,COMP_M,3,3_9,M.USER.APP.3,6,22,196,153,None,2.0613061306130613,10811.40329638888,10813.464602519494,1300.0,10811.40329638888
163,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,10813.464602519494,10818.493905449788,10813.464602519494,10813.464602519494
395,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,10848.39300538888,10852.965362624604,3100.0,10848.39300538888
395,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,10852.965362624604,10856.486314719814,10852.965362624604,10852.965362624604
361,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,10885.162180388881,10888.556119782821,2800.0,10885.162180388881
361,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,10888.556119782821,10894.448108981742,10888.556119782821,10888.556119782821
361,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,10894.448108981742,10900.448409011744,10894.448108981742,10894.448108981742
361,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,10894.448108981742,10897.312595430387,10894.448108981742,10894.448108981742
361,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,10894.448108981742,10900.383302501094,10894.448108981742,10894.448108981742
361,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,10900.448409011744,10905.106674838327,10900.448409011744,10900.448409011744
190,COMP_M,4,4_11,M.USER.APP.4,7,24,169,153,None,3.3594359435943595,10922.48632338888,10925.845759332473,1500.0,10922.48632338888
190,COMP_M,4,4_16,4_(11-16),24,29,153,153,4_11,3.0558055805580557,10925.845759332473,10928.90156491303,10925.845759332473,10925.845759332473
190,COMP_M,4,4_12,4_(11-12),24,25,153,153,4_11,2.6193619361936196,10925.845759332473,10928.465121268666,10925.845759332473,10925.845759332473
190,COMP_M,4,4_14,4_(11-14),24,27,153,153,4_11,4.254725472547254,10925.845759332473,10930.10048480502,10925.845759332473,10925.845759332473
190,COMP_M,4,4_13,4_(12-13),25,26,153,153,4_12,5.972797279727973,10928.465121268666,10934.437918548394,10928.465121268666,10928.465121268666
190,COMP_M,4,4_18,4_(14-18),27,31,153,153,4_14,3.278027802780278,10930.10048480502,10933.3785126078,10930.10048480502,10930.10048480502
190,COMP_M,4,4_15,4_(14-15),27,28,153,153,4_14,2.0973097309730973,10930.10048480502,10932.197794535992,10930.10048480502,10930.10048480502
190,COMP_M,4,4_17,4_(15-17),28,30,153,153,4_15,4.658165816581658,10932.197794535992,10936.855960352574,10932.197794535992,10932.197794535992
393,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,10959.476032388879,10964.048389624602,3100.0,10959.476032388879
393,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,10964.048389624602,10967.569341719813,10964.048389624602,10964.048389624602
350,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,10996.507934388877,11000.166800275467,2700.0,10996.507934388877
350,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,11000.166800275467,11003.803863981837,11000.166800275467,11000.166800275467
350,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,11000.166800275467,11006.085192114651,11000.166800275467,11000.166800275467
350,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,11003.803863981837,11006.500633658805,11003.803863981837,11003.803863981837
394,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,11033.49764338888,11038.070000624604,3100.0,11033.49764338888
394,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,11038.070000624604,11041.590952719815,11038.070000624604,11038.070000624604
167,COMP_M,7,7_33,M.USER.APP.7,10,46,198,153,None,4.825982598259826,11070.947781722212,11075.773764320473,1300.0,11070.947781722212
167,COMP_M,7,7_34,7_(33-34),46,47,153,153,7_33,2.1406140614061404,11075.773764320473,11077.914378381878,11075.773764320473,11075.773764320473
370,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,11107.867125055545,11109.92843118616,2900.0,11107.867125055545
370,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,11109.92843118616,11114.957734116453,11109.92843118616,11109.92843118616
364,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,11145.346362722212,11149.53818190413,2800.0,11145.346362722212
364,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,11149.53818190413,11152.098437929733,11149.53818190413,11149.53818190413
364,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,11149.53818190413,11154.682496335574,11149.53818190413,11149.53818190413
364,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,11152.098437929733,11154.292357321672,11152.098437929733,11152.098437929733
364,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,11154.682496335574,11160.080736159556,11154.682496335574,11154.682496335574
295,COMP_M,5,5_19,M.USER.APP.5,8,32,187,153,None,2.645964596459646,11182.341817388879,11184.98778198534,2300.0,11182.341817388879
295,COMP_M,5,5_24,5_(19-24),32,37,153,153,5_19,2.088008800880088,11184.98778198534,11187.075790786219,11184.98778198534,11184.98778198534
295,COMP_M,5,5_25,5_(19-25),32,38,153,153,5_19,3.326632663266327,11184.98778198534,11188.314414648605,11184.98778198534,11184.98778198534
295,COMP_M,5,5_20,5_(19-20),32,33,153,153,5_19,5.9812981298129815,11184.98778198534,11190.969080115152,11184.98778198534,11184.98778198534
295,COMP_M,5,5_22,5_(19-22),32,35,153,153,5_19,3.670967096709671,11184.98778198534,11188.65874908205,11184.98778198534,11184.98778198534
295,COMP_M,5,5_26,5_(20-26),33,39,153,153,5_20,2.2708270827082706,11190.969080115152,11193.23990719786,11190.969080115152,11190.969080115152
295,COMP_M,5,5_21,5_(20-21),33,34,153,153,5_20,4.0832083208320835,11190.969080115152,11195.052288435983,11190.969080115152,11190.969080115152
295,COMP_M,5,5_23,5_(20-23),33,36,153,153,5_20,4.345234523452345,11190.969080115152,11195.314314638605,11190.969080115152,11190.969080115152
408,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,11219.331526388878,11223.903883624602,3200.0,11219.331526388878
408,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,11223.903883624602,11227.424835719812,11223.903883624602,11223.903883624602
406,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,11256.321235388878,11260.893592624601,3200.0,11256.321235388878
406,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,11260.893592624601,11264.414544719812,11260.893592624601,11260.893592624601
171,COMP_M,1,1_5,M.USER.APP.1,1,18,196,153,None,4.342334233423342,11293.695144055544,11298.037478288967,1400.0,11293.695144055544
171,COMP_M,1,1_6,1_(5-6),18,19,153,153,1_5,3.645964596459646,11298.037478288967,11301.683442885427,11298.037478288967,11298.037478288967
374,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,11330.464319055545,11333.858258449485,2900.0,11330.464319055545
374,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,11333.858258449485,11339.750247648406,11333.858258449485,11333.858258449485
374,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,11339.750247648406,11345.750547678408,11339.750247648406,11339.750247648406
374,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,11339.750247648406,11342.614734097051,11339.750247648406,11339.750247648406
374,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,11339.750247648406,11345.685441167758,11339.750247648406,11339.750247648406
374,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,11345.750547678408,11350.408813504991,11345.750547678408,11345.750547678408
407,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,11367.454028055543,11372.026385291267,3200.0,11367.454028055543
407,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,11372.026385291267,11375.547337386477,11372.026385291267,11372.026385291267
363,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,11404.485930055542,11408.144795942131,2800.0,11404.485930055542
363,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,11408.144795942131,11411.781859648501,11408.144795942131,11408.144795942131
363,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,11408.144795942131,11414.063187781316,11408.144795942131,11408.144795942131
363,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,11411.781859648501,11414.47862932547,11411.781859648501,11411.781859648501
196,COMP_M,0,0_0,M.USER.APP.0,0,13,169,153,None,3.874687468746875,11441.13251472221,11445.007202190958,1600.0,11441.13251472221
196,COMP_M,0,0_1,0_(0-1),13,14,153,153,0_0,5.017101710171017,11445.007202190958,11450.02430390113,11445.007202190958,11445.007202190958
196,COMP_M,0,0_3,0_(0-3),13,16,153,153,0_0,5.815981598159816,11445.007202190958,11450.823183789118,11445.007202190958,11445.007202190958
196,COMP_M,0,0_2,0_(1-2),14,15,153,153,0_1,3.855885588558856,11450.02430390113,11453.880189489688,11450.02430390113,11450.02430390113
196,COMP_M,0,0_4,0_(1-4),14,17,153,153,0_1,5.569056905690569,11450.02430390113,11455.59336080682,11450.02430390113,11450.02430390113
383,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,11478.051858055544,11480.113164186158,3000.0,11478.051858055544
383,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,11480.113164186158,11485.142467116451,11480.113164186158,11480.113164186158
176,COMP_M,3,3_9,M.USER.APP.3,6,22,196,153,None,2.0613061306130613,11514.971201388877,11517.03250751949,1400.0,11514.971201388877
176,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,11517.03250751949,11522.061810449784,11517.03250751949,11517.03250751949
377,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,11552.450439055543,11556.642258237462,2900.0,11552.450439055543
377,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,11556.642258237462,11559.202514263065,11556.642258237462,11556.642258237462
377,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,11556.642258237462,11561.786572668905,11556.642258237462,11556.642258237462
377,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,11559.202514263065,11561.396433655003,11559.202514263065,11559.202514263065
377,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,11561.786572668905,11567.184812492887,11561.786572668905,11561.786572668905
421,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,11589.440148055543,11594.012505291266,3300.0,11589.440148055543
421,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,11594.012505291266,11597.533457386477,11594.012505291266,11594.012505291266
419,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,11626.429857055542,11631.002214291266,3300.0,11626.429857055542
419,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,11631.002214291266,11634.523166386476,11631.002214291266,11631.002214291266
420,COMP_M,2,2_7,M.USER.APP.2,3,21,172,153,None,4.572357235723572,11663.419566055542,11667.991923291265,3300.0,11663.419566055542
420,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,11667.991923291265,11671.512875386476,11667.991923291265,11667.991923291265
203,COMP_M,4,4_11,M.USER.APP.4,7,24,169,153,None,3.3594359435943595,11700.743709055543,11704.103144999137,1600.0,11700.743709055543
203,COMP_M,4,4_16,4_(11-16),24,29,153,153,4_11,3.0558055805580557,11704.103144999137,11707.158950579695,11704.103144999137,11704.103144999137
203,COMP_M,4,4_12,4_(11-12),24,25,153,153,4_11,2.6193619361936196,11704.103144999137,11706.72250693533,11704.103144999137,11704.103144999137
203,COMP_M,4,4_14,4_(11-14),24,27,153,153,4_11,4.254725472547254,11704.103144999137,11708.357870471684,11704.103144999137,11704.103144999137
203,COMP_M,4,4_13,4_(12-13),25,26,153,153,4_12,5.972797279727973,11706.72250693533,11712.695304215058,11706.72250693533,11706.72250693533
203,COMP_M,4,4_18,4_(14-18),27,31,153,153,4_14,3.278027802780278,11708.357870471684,11711.635898274464,11708.357870471684,11708.357870471684
203,COMP_M,4,4_15,4_(14-15),27,28,153,153,4_14,2.0973097309730973,11708.357870471684,11710.455180202656,11708.357870471684,11708.357870471684
203,COMP_M,4,4_17,4_(15-17),28,30,153,153,4_15,4.658165816581658,11710.455180202656,11715.113346019238,11710.455180202656,11710.455180202656
387,COMP_M,6,6_27,M.USER.APP.6,9,41,194,153,None,3.393939393939394,11737.51288405554,11740.90682344948,3000.0,11737.51288405554
387,COMP_M,6,6_28,6_(27-28),41,42,153,153,6_27,5.891989198919892,11740.90682344948,11746.798812648402,11740.90682344948,11740.90682344948
387,COMP_M,6,6_29,6_(28-29),42,43,153,153,6_28,6.000300030003,11746.798812648402,11752.799112678404,11746.798812648402,11746.798812648402
387,COMP_M,6,6_30,6_(28-30),42,44,153,153,6_28,2.8644864486448647,11746.798812648402,11749.663299097047,11746.798812648402,11746.798812648402
387,COMP_M,6,6_31,6_(28-31),42,45,153,153,6_28,5.935193519351936,11746.798812648402,11752.734006167753,11746.798812648402,11746.798812648402
387,COMP_M,6,6_32,6_(29-32),43,40,153,153,6_29,4.658265826582658,11752.799112678404,11757.457378504987,11752.799112678404,11752.799112678404
376,COMP_M,8,8_35,M.USER.APP.8,11,48,199,153,None,3.658865886588659,11774.54478605554,11778.203651942129,2900.0,11774.54478605554
376,COMP_M,8,8_36,8_(35-36),48,49,153,153,8_35,3.637063706370637,11778.203651942129,11781.8407156485,11778.203651942129,11778.203651942129
376,COMP_M,8,8_37,8_(35-37),48,50,153,153,8_35,5.9183918391839185,11778.203651942129,11784.122043781314,11778.203651942129,11778.203651942129
376,COMP_M,8,8_38,8_(36-38),49,51,153,153,8_36,2.6967696769676968,11781.8407156485,11784.537485325467,11781.8407156485,11781.8407156485
308,COMP_M,5,5_19,M.USER.APP.5,8,32,187,153,None,2.645964596459646,11811.540240722206,11814.186205318667,2400.0,11811.540240722206
308,COMP_M,5,5_24,5_(19-24),32,37,153,153,5_19,2.088008800880088,11814.186205318667,11816.274214119547,11814.186205318667,11814.186205318667
308,COMP_M,5,5_25,5_(19-25),32,38,153,153,5_19,3.326632663266327,11814.186205318667,11817.512837981933,11814.186205318667,11814.186205318667
308,COMP_M,5,5_20,5_(19-20),32,33,153,153,5_19,5.9812981298129815,11814.186205318667,11820.16750344848,11814.186205318667,11814.186205318667
308,COMP_M,5,5_22,5_(19-22),32,35,153,153,5_19,3.670967096709671,11814.186205318667,11817.857172415377,11814.186205318667,11814.186205318667
308,COMP_M,5,5_26,5_(20-26),33,39,153,153,5_20,2.2708270827082706,11820.16750344848,11822.438330531188,11820.16750344848,11820.16750344848
308,COMP_M,5,5_21,5_(20-21),33,34,153,153,5_20,4.0832083208320835,11820.16750344848,11824.250711769311,11820.16750344848,11820.16750344848
308,COMP_M,5,5_23,5_(20-23),33,36,153,153,5_20,4.345234523452345,11820.16750344848,11824.512737971932,11820.16750344848,11820.16750344848
396,COMP_M,3,3_9,M.USER.APP.3,5,22,194,153,None,2.0613061306130613,11848.45958405554,11850.520890186153,3100.0,11848.45958405554
396,COMP_M,3,3_10,3_(9-10),22,23,153,153,3_9,5.02930293029303,11850.520890186153,11855.550193116447,11850.520890186153,11850.520890186153
180,COMP_M,7,7_33,M.USER.APP.7,10,46,198,153,None,4.825982598259826,11885.909722388871,11890.735704987132,1400.0,11885.909722388871
180,COMP_M,7,7_34,7_(33-34),46,47,153,153,7_33,2.1406140614061404,11890.735704987132,11892.876319048537,11890.735704987132,11890.735704987132
434,COMP_M,2,2_7,M.USER.APP.2,4,21,178,153,None,4.572357235723572,11922.89943138887,11927.471788624594,3400.0,11922.89943138887
434,COMP_M,2,2_8,2_(7-8),21,20,153,153,2_7,3.520952095209521,11927.471788624594,11930.992740719805,11927.471788624594,11927.471788624594
390,COMP_M,9,9_39,M.USER.APP.9,12,56,197,153,None,4.191819181918192,11960.378669055537,11964.570488237456,3000.0,11960.378669055537
390,COMP_M,9,9_40,9_(39-40),56,52,153,153,9_39,2.5602560256025604,11964.570488237456,11967.130744263059,11964.570488237456,11964.570488237456
390,COMP_M,9,9_42,9_(39-42),56,54,153,153,9_39,5.144314431443144,11964.570488237456,11969.7148026689,11964.570488237456,11964.570488237456
390,COMP_M,9,9_41,9_(40-41),52,53,153,153,9_40,2.1939193919391937,11967.130744263059,11969.324663654997,11967.130744263059,11967.130744263059
390,COMP_M,9,9_43,9_(42-43),54,55,153,153,9_42,5.398239823982398,11969.7148026689,11975.113042492882,11969.7148026689,11969.7148026689
432,COMP_M,2,2_7,M.USER.APP.2,2,21,195,153,None,4.572357235723572,11997.368378055537,12001.94073529126,3400.0,11997.368378055537
